timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:13:25.333956+00:00,old,19,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=19&build=old,0,True,200,193.124.56.249,192.168.0.136,57229,0.032,1.286,146.383,902.437,908.755,8388608,9295505.0,1,1.1,
2026-07-29T10:13:25.898916+00:00,old,20,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=20&build=old,0,True,200,193.124.56.249,192.168.0.136,57231,0.017,20.848,212.038,408.694,413.79,65536,160354.0,1,1.1,
2026-07-29T10:13:26.326877+00:00,old,21,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=21&build=old,0,True,200,193.124.56.249,192.168.0.136,57233,0.018,13.92,151.036,272.913,277.779,65536,240135.0,1,1.1,
2026-07-29T10:13:27.452649+00:00,old,22,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=22&build=old,0,True,200,193.124.56.249,192.168.0.136,57235,0.021,17.27,158.634,969.881,974.826,8388608,8649110.0,1,1.1,
2026-07-29T10:13:27.763921+00:00,old,23,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=23&build=old,0,True,200,193.124.56.249,192.168.0.136,57237,0.018,13.095,155.144,155.206,160.331,1024,6597.0,1,1.1,
2026-07-29T10:13:28.069166+00:00,old,24,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=24&build=old,0,True,200,193.124.56.249,192.168.0.136,57239,0.027,13.057,148.783,148.848,155.047,1024,6879.0,1,1.1,
2026-07-29T10:13:28.493332+00:00,old,25,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=25&build=old,0,True,200,193.124.56.249,192.168.0.136,57241,0.02,14.286,151.688,267.453,272.827,65536,245037.0,1,1.1,
2026-07-29T10:13:29.100075+00:00,old,26,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=26&build=old,0,True,200,193.124.56.249,192.168.0.136,57243,0.018,1.118,137.78,450.825,455.874,1048576,2325904.0,1,1.1,
2026-07-29T10:13:29.422137+00:00,old,27,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=27&build=old,0,True,200,193.124.56.249,192.168.0.136,57245,0.028,16.982,166.136,166.208,171.831,1024,6160.0,1,1.1,
2026-07-29T10:13:29.842501+00:00,old,28,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=28&build=old,0,True,200,193.124.56.249,192.168.0.136,57247,0.018,1.116,141.957,263.127,269.123,65536,249066.0,1,1.1,
2026-07-29T10:13:30.270358+00:00,old,29,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=29&build=old,0,True,200,193.124.56.249,192.168.0.136,57249,0.019,0.963,143.762,271.858,278.241,65536,241067.0,1,1.1,
2026-07-29T10:13:31.151004+00:00,old,30,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=30&build=old,0,True,200,193.124.56.249,192.168.0.136,57251,0.02,22.549,216.28,724.561,729.86,1048576,1447188.0,1,1.1,
2026-07-29T10:13:31.808994+00:00,old,31,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=31&build=old,0,True,200,193.124.56.249,192.168.0.136,57253,0.018,0.818,139.047,501.632,506.398,1048576,2090329.0,1,1.1,
2026-07-29T10:13:32.110709+00:00,old,32,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=32&build=old,0,True,200,193.124.56.249,192.168.0.136,57255,0.018,0.809,146.063,146.12,151.044,1024,7007.0,1,1.1,
2026-07-29T10:13:33.065968+00:00,old,33,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=33&build=old,0,True,200,193.124.56.249,192.168.0.136,57257,0.019,0.922,140.749,800.428,805.001,8388608,10480153.0,1,1.1,
2026-07-29T10:13:33.511311+00:00,old,34,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=34&build=old,0,True,200,193.124.56.249,192.168.0.136,57259,0.017,16.655,156.074,289.862,295.347,65536,226093.0,1,1.1,
2026-07-29T10:13:34.422118+00:00,old,35,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=35&build=old,0,True,200,193.124.56.249,192.168.0.136,57261,0.019,19.073,157.818,755.379,759.803,8388608,11105164.0,1,1.1,
2026-07-29T10:13:35.884025+00:00,old,36,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=433b594889894b8da8c7c87ae7cc771e&sequence=36&build=old,0,True,200,193.124.56.249,192.168.0.136,57263,0.02,1.156,193.859,1305.133,1311.409,8388608,6427397.0,1,1.1,
2026-07-29T10:13:36.251612+00:00,old,37,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=433b594889894b8da8c7c87ae7cc771e&sequence=37&build=old,0,True,200,193.124.56.249,192.168.0.136,57265,0.028,12.838,209.632,210.14,217.164,1024,4872.0,1,1.1,
2026-07-29T10:13:36.909261+00:00,old,38,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=38&build=old,0,True,200,193.124.56.249,192.168.0.136,57267,0.027,16.134,152.534,501.07,507.715,1048576,2092673.0,1,1.1,
2026-07-29T10:13:37.462545+00:00,old,39,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=39&build=old,0,True,200,193.124.56.249,192.168.0.136,57269,0.017,0.942,198.041,397.184,402.246,65536,165001.0,1,1.1,
2026-07-29T10:13:38.139172+00:00,old,40,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=40&build=old,0,True,200,193.124.56.249,192.168.0.136,57271,0.018,23.239,168.142,519.712,524.613,1048576,2017609.0,1,1.1,
2026-07-29T10:13:38.801270+00:00,old,41,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=41&build=old,0,True,200,193.124.56.249,192.168.0.136,57273,0.018,12.329,157.452,506.707,511.751,1048576,2069393.0,1,1.1,
2026-07-29T10:13:39.847654+00:00,old,42,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=42&build=old,0,True,200,193.124.56.249,192.168.0.136,57275,0.026,26.386,225.183,889.459,895.729,1048576,1178891.0,1,1.1,
2026-07-29T10:13:40.468295+00:00,old,43,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=433b594889894b8da8c7c87ae7cc771e&sequence=43&build=old,0,True,200,193.124.56.249,192.168.0.136,57284,0.018,1.151,138.334,465.819,470.698,65536,140689.0,1,1.1,
2026-07-29T10:13:41.123183+00:00,old,44,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=433b594889894b8da8c7c87ae7cc771e&sequence=44&build=old,0,True,200,193.124.56.249,192.168.0.136,57298,0.017,0.835,138.408,497.548,503.645,1048576,2107487.0,1,1.1,
