timestamp_utc,build,sequence,warmup,size_bytes,url,curl_exit_code,success,http_code,remote_ip,local_ip,local_port,time_namelookup_ms,time_connect_ms,time_starttransfer_ms,time_total_ms,wall_clock_ms,size_download,speed_download_bps,num_connects,http_version,error
2026-07-29T10:15:58.698239+00:00,candidate,14,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=14&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57594,0.017,0.974,144.857,829.921,835.553,8388608,10107718.0,1,1.1,
2026-07-29T10:15:59.148905+00:00,candidate,15,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=15&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57596,0.019,20.979,166.459,294.15,299.534,65536,222797.0,1,1.1,
2026-07-29T10:15:59.840868+00:00,candidate,16,False,1048576,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1048576?run=98897e28b4824857a6755767c6bdfc8c&sequence=16&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57598,0.018,0.851,145.794,537.254,542.333,1048576,1951732.0,1,1.1,
2026-07-29T10:16:00.739398+00:00,candidate,17,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=17&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57600,0.028,1.362,141.309,742.171,748.066,8388608,11302796.0,1,1.1,
2026-07-29T10:16:01.058700+00:00,candidate,18,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=18&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57602,0.018,20.701,164.212,164.256,169.139,1024,6234.0,1,1.1,
2026-07-29T10:16:01.922354+00:00,candidate,19,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=19&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57604,0.018,1.158,138.531,707.737,712.528,8388608,11852719.0,1,1.1,
2026-07-29T10:16:02.478497+00:00,candidate,20,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=20&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57606,0.019,1.244,201.508,400.172,406.299,65536,163769.0,1,1.1,
2026-07-29T10:16:02.904141+00:00,candidate,21,False,65536,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/65536?run=98897e28b4824857a6755767c6bdfc8c&sequence=21&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57608,0.019,10.646,147.491,269.576,274.49,65536,243107.0,1,1.1,
2026-07-29T10:16:03.859347+00:00,candidate,22,False,8388608,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/8388608?run=98897e28b4824857a6755767c6bdfc8c&sequence=22&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57610,0.019,0.967,138.827,798.829,804.401,8388608,10501131.0,1,1.1,
2026-07-29T10:16:04.159244+00:00,candidate,23,False,1024,http://193.124.56.249:41020/a324c25ce2778dee91c7fab4be66f5f2/bytes/1024?run=98897e28b4824857a6755767c6bdfc8c&sequence=23&build=candidate,0,True,200,193.124.56.249,192.168.0.136,57612,0.027,1.487,142.37,142.431,149.512,1024,7189.0,1,1.1,
